time,open,high,low,close,tick_volume
2026-05-28 01:55:00,4456.72,4457.81,4456.54,4457.32,427
2026-05-28 02:00:00,4457.32,4457.7,4455.22,4456.52,707
2026-05-28 02:05:00,4456.51,4456.87,4451.7,4452.81,896
2026-05-28 02:10:00,4452.82,4454.18,4451.74,4453.48,690
2026-05-28 02:15:00,4453.49,4454.94,4451.17,4453.71,751
2026-05-28 02:20:00,4453.71,4454.72,4449.56,4451.54,1074
2026-05-28 02:25:00,4451.54,4452.2,4449.27,4450.74,824
2026-05-28 02:30:00,4450.74,4451.5,4449.26,4449.51,886
2026-05-28 02:35:00,4449.51,4454.02,4449.51,4453.33,664
2026-05-28 02:40:00,4453.32,4453.87,4450.73,4450.74,743
2026-05-28 02:45:00,4450.75,4450.75,4446.15,4448.26,991
2026-05-28 02:50:00,4448.42,4448.97,4443.95,4446.27,1004
2026-05-28 02:55:00,4446.27,4449.91,4445.71,4447.08,955
2026-05-28 03:00:00,4447.1,4452.52,4445.31,4449.46,1518
2026-05-28 03:05:00,4449.49,4450.07,4445.72,4449.16,1159
2026-05-28 03:10:00,4449.16,4450.08,4444.49,4444.61,1116
2026-05-28 03:15:00,4444.59,4453.99,4444.0,4452.33,1373
2026-05-28 03:20:00,4452.32,4453.65,4444.33,4445.91,1282
2026-05-28 03:25:00,4445.98,4447.9,4444.17,4446.25,1298
2026-05-28 03:30:00,4446.27,4450.08,4443.86,4449.48,1444
2026-05-28 03:35:00,4449.45,4452.74,4449.02,4450.64,1022
2026-05-28 03:40:00,4450.63,4453.17,4450.16,4451.99,1018
2026-05-28 03:45:00,4451.98,4455.09,4451.8,4453.74,1103
2026-05-28 03:50:00,4453.74,4454.33,4451.53,4451.55,942
2026-05-28 03:55:00,4451.55,4457.91,4450.65,4457.08,1212
2026-05-28 04:00:00,4457.08,4458.74,4445.71,4445.93,2276
2026-05-28 04:05:00,4445.86,4448.24,4442.92,4444.59,1717
2026-05-28 04:10:00,4444.59,4446.35,4437.85,4438.22,1525
2026-05-28 04:15:00,4438.22,4440.51,4431.76,4433.43,1799
2026-05-28 04:20:00,4433.47,4435.08,4426.95,4431.26,1725
2026-05-28 04:25:00,4431.26,4431.37,4417.35,4419.44,2024
2026-05-28 04:30:00,4419.44,4425.64,4417.0,4425.25,2048
2026-05-28 04:35:00,4425.25,4426.45,4420.77,4422.78,1847
2026-05-28 04:40:00,4422.78,4423.1,4415.89,4417.58,1885
2026-05-28 04:45:00,4417.58,4420.41,4416.35,4417.58,1744
2026-05-28 04:50:00,4417.59,4419.74,4407.64,4409.24,2179
2026-05-28 04:55:00,4409.23,4411.38,4406.97,4409.95,1874
2026-05-28 05:00:00,4409.99,4412.51,4403.0,4404.15,2193
2026-05-28 05:05:00,4404.17,4408.44,4402.83,4407.86,1586
2026-05-28 05:10:00,4407.86,4408.33,4396.45,4402.69,2061
2026-05-28 05:15:00,4402.66,4405.94,4402.38,4404.21,1571
2026-05-28 05:20:00,4404.21,4406.05,4399.68,4405.77,1384
2026-05-28 05:25:00,4405.77,4408.42,4405.73,4406.13,1213
2026-05-28 05:30:00,4406.13,4410.42,4403.92,4409.01,1644
2026-05-28 05:35:00,4409.0,4409.26,4405.73,4406.82,1361
2026-05-28 05:40:00,4406.82,4408.41,4400.75,4402.06,1419
2026-05-28 05:45:00,4402.07,4402.34,4393.62,4396.04,1980
2026-05-28 05:50:00,4396.03,4398.41,4393.33,4395.39,1657
2026-05-28 05:55:00,4395.44,4398.88,4392.59,4394.32,1414
2026-05-28 06:00:00,4394.32,4396.41,4390.23,4395.6,1715
2026-05-28 06:05:00,4395.6,4397.87,4394.29,4396.5,1458
2026-05-28 06:10:00,4396.5,4397.27,4391.83,4394.17,1562
2026-05-28 06:15:00,4394.17,4394.42,4383.21,4384.51,1905
2026-05-28 06:20:00,4384.51,4387.89,4382.42,4386.69,1650
2026-05-28 06:25:00,4386.69,4388.31,4383.25,4387.73,1608
2026-05-28 06:30:00,4387.73,4387.96,4379.87,4379.96,1683
2026-05-28 06:35:00,4379.96,4380.18,4370.9,4374.05,1984
2026-05-28 06:40:00,4374.07,4377.85,4371.85,4376.71,1966
2026-05-28 06:45:00,4376.71,4379.15,4372.45,4375.01,1696
2026-05-28 06:50:00,4375.03,4376.54,4371.76,4375.62,1624
2026-05-28 06:55:00,4375.65,4376.99,4368.4,4374.82,1540
2026-05-28 07:00:00,4374.78,4377.57,4369.62,4375.19,2027
2026-05-28 07:05:00,4375.18,4381.98,4373.86,4381.11,1939
