time,open,high,low,close,tick_volume
2026-03-03 00:00:00,5298.38,5379.68,5298.38,5339.06,28284
2026-03-03 04:00:00,5339.31,5375.31,5304.95,5319.03,43079
2026-03-03 08:00:00,5319.04,5335.89,5226.38,5274.97,63663
2026-03-03 12:00:00,5275.01,5287.8,5073.65,5156.6,84279
2026-03-03 16:00:00,5156.45,5175.47,4995.95,5079.09,98479
2026-03-03 20:00:00,5079.14,5148.79,5079.06,5087.99,67339
2026-03-04 00:00:00,5099.83,5178.41,5082.33,5174.93,37027
2026-03-04 04:00:00,5174.8,5190.77,5141.06,5159.87,50539
2026-03-04 08:00:00,5159.85,5184.93,5116.85,5182.19,52784
2026-03-04 12:00:00,5182.27,5206.06,5156.31,5167.7,50706
2026-03-04 16:00:00,5167.75,5184.96,5120.2,5141.03,79945
2026-03-04 20:00:00,5141.01,5146.55,5109.13,5141.07,45736
2026-03-05 00:00:00,5134.5,5186.14,5134.5,5172.31,25699
2026-03-05 04:00:00,5172.33,5194.81,5148.25,5148.57,38553
2026-03-05 08:00:00,5148.57,5180.39,5120.84,5161.09,55299
2026-03-05 12:00:00,5161.12,5171.44,5081.29,5117.84,46549
2026-03-05 16:00:00,5118.03,5129.68,5054.14,5063.02,92662
2026-03-05 20:00:00,5063.0,5094.65,5050.88,5080.81,62785
2026-03-06 00:00:00,5080.04,5143.7,5066.17,5134.45,30684
2026-03-06 04:00:00,5134.11,5141.38,5114.1,5117.08,34039
2026-03-06 08:00:00,5117.36,5123.04,5083.43,5085.73,42234
2026-03-06 12:00:00,5085.79,5131.05,5062.88,5085.03,60489
2026-03-06 16:00:00,5084.93,5171.58,5080.95,5140.74,82673
2026-03-06 20:00:00,5140.88,5174.55,5138.69,5170.9,42809
2026-03-09 00:00:00,5191.63,5191.98,5028.16,5049.74,43347
2026-03-09 04:00:00,5049.44,5102.13,5014.67,5090.15,52446
2026-03-09 08:00:00,5090.16,5140.25,5080.96,5096.56,59059
